R3vAe1JVBcc,677264,762240,months and then once i selected the list,1,0
R3vAe1JVBcc,944000,1063200,so now i go back over to my list of,1,1
R3vAe1JVBcc,1212480,1296000,to really focus on the list so you,1,1
R3vAe1JVBcc,1251840,1332480,select the list and then you go to the,1,1
R3vAe1JVBcc,2007520,2105440,list so lets say ive radiated march to,1,1
R3vAe1JVBcc,4803840,4993920,to properties and go down to lists fill,1,1
R3vAe1JVBcc,5800800,5938064,list row ten instead of eight i just,1,1
T3XkgbOFyJU,480,63344,heather bought me her list of,1,1
BCss2QMSlM4,22560,134400,to create a dropdown list with a combo,1,1
BCss2QMSlM4,134400,225120,dropdown list but a list with a list,3,3
BCss2QMSlM4,819360,888944,this list box so lets box basically,1,1
BCss2QMSlM4,1017120,1084784,of the list box is this list box that,2,2
BCss2QMSlM4,3101744,3211200,set here can one of them is the list,1,1
BCss2QMSlM4,4353600,4431840,examples with the list box and the list,2,2
BCss2QMSlM4,4519200,4599360,but this time i want to insert a list,1,3
BCss2QMSlM4,4599360,4684320,to draw that out here so a list box a,1,1
BCss2QMSlM4,4903040,4986704,or this list box and tells me its a,1,2
BCss2QMSlM4,4947840,5018880,list box here so i also want to lets,1,2
BCss2QMSlM4,4986704,5073600,fill out the list fill range so here i,1,1
BCss2QMSlM4,5753280,5842560,mode click on the list box is i can,1,1
BCss2QMSlM4,6222240,6287040,the list box now to have a list box with,2,2
BCss2QMSlM4,6438720,6534240,list box and im going to draw one out,1,1
BCss2QMSlM4,7127360,7226704,so i believe that was the list style so,1,1
BCss2QMSlM4,7226704,7299680,list style plane now we can select that,1,2
BCss2QMSlM4,7962560,8053120,button you can actually have a list with,1,1
BCss2QMSlM4,8128160,8192480,our examples of how to create a list a,1,2
BCss2QMSlM4,8168480,8252480,dropdown list and some other type of,1,2
BCss2QMSlM4,8192480,8313920,list with controls the activex combo,1,2
BCss2QMSlM4,8252480,8380480,control and the activex list control so,1,1
SuwTMeStGRg,1166880,1241760,this top 10 list so im gonna show you,1,1
SuwTMeStGRg,6802400,6893120,your list of emergency contacts and you,1,1
SuwTMeStGRg,7944800,8031680,added screen recording to our list of,1,1
ShXM3X6mOCE,395840,464464,has a list she just wrote it done,1,2
ShXM3X6mOCE,435680,491360,no women would give a guy a list like,1,1
ShXM3X6mOCE,1017920,1096000,stupid list noise when it starts to,1,1
YamE4KqCv3k,131024,230400,point that is this particular list of 27,1,1
YamE4KqCv3k,262560,341280,you want to create a really long list,1,1
YamE4KqCv3k,500624,539504,list of surname from one two in this,1,1
YamE4KqCv3k,683040,805440,list and put it here in these two,1,1
YamE4KqCv3k,2902720,3001600,random list so basically could for,1,2
YamE4KqCv3k,2958400,3056320,instance be a random list of customer,1,1
YamE4KqCv3k,3205600,3389280,the pre select the fresh a fresh list,1,1
YamE4KqCv3k,3389280,3509920,update the list as you wish if you want,1,1
YamE4KqCv3k,4114080,4201920,the ability to generate a random list,1,1
Wrsnolpfej8,218400,320464,list of names or to pick any item any,1,2
Wrsnolpfej8,275520,375360,random item from a list for that matter,1,2
Wrsnolpfej8,320464,428624,so we have a list of names down column a,1,1
Wrsnolpfej8,475184,588480,into that list and pull out a random,1,1
Wrsnolpfej8,1238864,1383840,the array now that is the list of names,1,1
bTr2Di0NF6g,583200,670064,question what is a tier list in a,1,2
bTr2Di0NF6g,924944,985440,an accurate tier list measures how,1,1
bTr2Di0NF6g,1550880,1616640,than sheet on the tier list the reason,1,1
bTr2Di0NF6g,1905600,1973264,tier lists are never static theyre,1,1
bTr2Di0NF6g,2453920,2528800,look at a tier list because why not,1,1
bTr2Di0NF6g,3327520,3400960,tier list and that is patches the,1,1
bTr2Di0NF6g,4168960,4238560,items on the tier list would be obsolete,1,1
bTr2Di0NF6g,4787520,4863840,creating a tier list for example despite,1,1
bTr2Di0NF6g,5198400,5263680,tier list the smash series has,1,1
bTr2Di0NF6g,5561280,5630400,assess tier in the latest tier list,1,1
bTr2Di0NF6g,5949120,6014400,placements on the tier list now that,1,2
bTr2Di0NF6g,5990400,6047520,youve learned what a true list is and,1,1
bTr2Di0NF6g,6047520,6128160,remains is who makes the tier list if,1,1
bTr2Di0NF6g,6128160,6202560,tier list many results will pop up each,1,2
bTr2Di0NF6g,6170400,6240480,list created by different people its,1,1
bTr2Di0NF6g,6284160,6337920,it smiles more accurate when a tier list,1,1
bTr2Di0NF6g,6689280,6740960,official tier list,1,1
--4Cg4id5FI,128784,171200,a tour of my to do list on my app,1,1
--4Cg4id5FI,305904,398240,into all these lists of my big list and then just a list for today,3,3
--4Cg4id5FI,487360,560800,i read that book i think two years ago so i revamped my to do list system,1,1
--4Cg4id5FI,788944,880480,you see that there are all these lists and you can actually create folders of lists,2,2
--4Cg4id5FI,1183840,1230240,i put it down into my to do list,1,1
--4Cg4id5FI,1257920,1279840,the to do is the list,1,1
--4Cg4id5FI,1375360,1457440,and then every day i will refresh this list this today list,2,2
--4Cg4id5FI,1473440,1557280,ill move everything that needs to be done tomorrow into that today list,1,1
--4Cg4id5FI,1735360,1766240,the create list are all the things,1,1
--4Cg4id5FI,1839360,1887040,things like that ill throw into the create list,1,1
--4Cg4id5FI,1903040,1951040,to create them i throw them into the today list,1,1
--4Cg4id5FI,1951040,1983520,after that i have a list for start a business,1,1
--4Cg4id5FI,2086240,2124000,and then i have a list for rebrand,1,1
--4Cg4id5FI,2231040,2293920,the next list is the workbook  mastermind so things that i have to do related to that,1,1
--4Cg4id5FI,2309920,2339200,after that i have a list for outreach,1,1
--4Cg4id5FI,2406560,2505920,and then i have a learn list where i keep links of classes that i want to take,1,1
--4Cg4id5FI,2597280,2650720,moving on i have a list for home and a folder for going out,1,1
--4Cg4id5FI,2749120,2819040,if you have things that you need to do at home create a separate list for home,1,1
--4Cg4id5FI,2881440,2939520,whatever it is then create those in separate lists as well so that,1,1
--4Cg4id5FI,3018400,3089440,so you see i have the home list and then under going out i have calls,1,1
--4Cg4id5FI,3089440,3169280,that i have to make errands that i have to make and also my shopping list,1,1
--4Cg4id5FI,3169280,3239840,another thing that ive recently started doing in my shop list is subcategorize,1,1
--4Cg4id5FI,3771200,3817440,under that i have a folder for my bucket lists,1,1
--4Cg4id5FI,3833440,3904640,a list of the books ive read my reading list of books that i want to read,2,2
--4Cg4id5FI,3904640,3962400,my watch list,1,1
--4Cg4id5FI,4168960,4200624,the last two lists are things that i dont look at often,1,1
--4Cg4id5FI,4861280,4916624,i have this whole list of thing to do later,1,1
--4Cg4id5FI,4916624,4950400,and also just list of things,1,1
--4Cg4id5FI,5024944,5072624,keeping lists because im very forgetful,1,1
--4Cg4id5FI,5563184,5598704,you have a folder you have lists within the folder,1,1
--4Cg4id5FI,5909104,5957104,alright i hope you liked this tour of my wunderlist to do list,1,2
GdrOFBBEMQ8,153120,267840,two lists using the vlookup function so,1,1
GdrOFBBEMQ8,267840,383840,ability to compare two lists to overlook,1,1
GdrOFBBEMQ8,493904,617264,lists so both lists are exactly the same,2,2
GdrOFBBEMQ8,702720,796800,customers lists then in the second,1,2
GdrOFBBEMQ8,749760,852480,customers list see this goes to 89 this,1,1
GdrOFBBEMQ8,922560,1002240,a way of comparing these lists so the,1,1
GdrOFBBEMQ8,1799520,1912320,customers not on the other list so this,1,1
GdrOFBBEMQ8,2314080,2426400,if maria is in the other customer list,1,1
GdrOFBBEMQ8,4229760,4305120,the id if they are on the other list,1,1
GdrOFBBEMQ8,4305120,4417920,if they are not on the other list so as,1,1
GdrOFBBEMQ8,4471680,4540800,that are not on the other list its,1,1
GdrOFBBEMQ8,6842704,6898880,other list well i dont want to do,1,1
GdrOFBBEMQ8,7282384,7402880,filter my list or to run count if,1,1
GdrOFBBEMQ8,9041120,9149120,maze and i own a hollow this whole list,1,1
GdrOFBBEMQ8,11856800,11948960,this list i can actually manage and and,1,1
wf6D0aUAEdI,96464,194400,list apps that are available to you and,1,1
wf6D0aUAEdI,194400,270240,or todo list in the apple app store or,1,1
wf6D0aUAEdI,270240,373904,will give you a very long list of apps,1,1
wf6D0aUAEdI,768000,845264,are not really task list managers at,1,1
wf6D0aUAEdI,1397760,1484640,list it is a great way to customize the,1,1
wf6D0aUAEdI,2161280,2257760,simple todo list so as we look at my,1,1
wf6D0aUAEdI,3124160,3206240,todo list and you can do you can to to,1,1
wf6D0aUAEdI,4657280,4744640,smaller todo lists rather than one,1,2
wf6D0aUAEdI,4706240,4779200,large giant todo list,1,1
wf6D0aUAEdI,4889600,5011040,really long list that maybe has 27 or or,1,1
wf6D0aUAEdI,5011040,5108480,your todo list by specific days and see,1,1
wf6D0aUAEdI,6850240,6951040,key part of managing a todo list or,1,1
wf6D0aUAEdI,6913600,7017280,managing a task list having the ability,1,2
wf6D0aUAEdI,6951040,7048960,to prioritize your list how can i you,1,2
wf6D0aUAEdI,7017280,7115200,know sort my list or highlight certain,1,1
wf6D0aUAEdI,7629280,7708960,the entire list now from a calendar,1,1
wf6D0aUAEdI,8440000,8497760,top of the list,1,1
wf6D0aUAEdI,9079024,9181760,will sort to the top of your list so if,1,1
wf6D0aUAEdI,9535520,9626224,your todo lists right within the,1,1
iYcZU1UzTmE,91200,164160,dropdown list in google spreadsheets if,1,1
iYcZU1UzTmE,164160,274560,you make a cell or a list dependent on,1,2
iYcZU1UzTmE,1551360,1662720,when you do the data validation list,1,1
iYcZU1UzTmE,1706880,1809600,theres multiple from the list this list,2,2
iYcZU1UzTmE,2048624,2140320,function so im going to make a new list,1,1
iYcZU1UzTmE,2605280,2693760,dependent list then we can check to make,1,1
iYcZU1UzTmE,4390224,4469920,completely different list are assuming,1,1
RqfFGNu0B8A,480,50864,smashed here lists are great they help,1,0
RqfFGNu0B8A,72960,130560,else tier list can rank characters an,1,0
RqfFGNu0B8A,565440,627824,that id like to call these lists are,1,0
RqfFGNu0B8A,1188480,1238880,plant cuz thats the only list thatll,1,0
RqfFGNu0B8A,1315664,1384784,was searching for an accurate list,1,0
RqfFGNu0B8A,1785600,1840784,this list together but im not sure i,1,0
RqfFGNu0B8A,2391344,2441280,list i feel like this whole time,1,0
RqfFGNu0B8A,2441280,2494560,just wants a hug this list will deter,1,0
RqfFGNu0B8A,2494560,2589600,cruel can i have a hug no daddy list and,1,0
RqfFGNu0B8A,3323040,3390720,those smooth aluminum curves at a list,1,0
ibGnjSKLqTc,273600,443520,the 1 3 5 list to limit yourself to a,1,2
ibGnjSKLqTc,597600,652800,things off your list group them by,1,1
gMOAhAXepbE,2384,95360,hello everyone welcome back to the exotic tier list,1,1
gMOAhAXepbE,615840,692800,this tier list is a little less of a true tier list this time around because a full,2,2
gMOAhAXepbE,692800,763840,list of all exotics would be a 30 minute video,1,1
gMOAhAXepbE,1048480,1140160,a reminder that the exotic tier list is about what i think the best exotics are in the game,1,1
gMOAhAXepbE,15154080,15220800,its really fun but the tier list isnt about fun its about the best,1,0
gMOAhAXepbE,16566400,16671680,so those are my thoughts on titan exotics in the game like i said less of a tier list,1,0
qzQR_4wp8t8,16320,96160,welcome to spelling list number one,1,2
qzQR_4wp8t8,58704,119664,todays spelling list will only use the,1,1
qzQR_4wp8t8,2688640,2754400,lists well be learning a rule where,1,1
qzQR_4wp8t8,16428944,16506704,of english spelling list number one we,1,1
qzQR_4wp8t8,16506704,16579184,list number two where well discuss new,1,1
UKGigK17eSs,1034720,1096480,theres things on this list that i,1,1
vQdMsTUZKCU,42224,120960,to easily create a simple dropdown list,1,1
vQdMsTUZKCU,516000,605760,an icon called dropdown list content,1,1
vQdMsTUZKCU,795360,866384,for the dropdown list click ok and,1,1
vQdMsTUZKCU,866384,942720,options to the list here we are just,1,1
vQdMsTUZKCU,1010384,1087664,dropdown list in word to test that it,1,1
W4NWIcSj8oI,170864,248144,killer tier list for dead by daylight a,1,1
W4NWIcSj8oI,575040,653264,completely alter this tier list the game,1,1
W4NWIcSj8oI,792480,866880,gained pips and this key tier list is,1,1
W4NWIcSj8oI,897120,981120,the most kills and first onto this list,1,1
W4NWIcSj8oI,1117440,1183664,thousand hours of play the list is here,1,1
W4NWIcSj8oI,1259024,1348320,summaries second this list is only valid,1,1
W4NWIcSj8oI,1393440,1459024,reworked or balanced then the new list,1,1
W4NWIcSj8oI,1524960,1596480,list and finally lets discuss the tier,1,2
W4NWIcSj8oI,1566240,1627664,list and how it is set up first this,1,1
W4NWIcSj8oI,2528800,2609440,correct the changes to the list at that,1,1
W4NWIcSj8oI,2651680,2725120,this list being there are 11 killers so,1,1
W4NWIcSj8oI,3044800,3104320,reveal the tier list weve listed the,1,1
W4NWIcSj8oI,3342880,3409120,on our list is nurse and who didnt see,1,1
W4NWIcSj8oI,4185744,4254400,game but this list is about the,1,1
W4NWIcSj8oI,5188960,5258080,list is about its about the potential,1,1
W4NWIcSj8oI,5258080,5323360,number two on the list is hillbilly it,1,1
W4NWIcSj8oI,7619184,7689280,rank 1 a lot of other tier lists or,1,1
W4NWIcSj8oI,10972160,11030720,three on our list so hunters was no,1,1
W4NWIcSj8oI,21082240,21168160,doctor at number eight on this list and,1,1
W4NWIcSj8oI,22777760,22834400,above the doctor in this list typically,1,1
W4NWIcSj8oI,23988304,24064144,hes low on my list hes in the low tier,1,1
W4NWIcSj8oI,25483504,25553584,of our list hag is easily one of the,1,1
W4NWIcSj8oI,27493760,27542240,i want to bring up on this tier list is,1,1
W4NWIcSj8oI,27542240,27627680,videos while making this list and script,1,1
W4NWIcSj8oI,27676640,27753440,tier list and,1,1
W4NWIcSj8oI,39148800,39241920,being said that wraps up the list and,1,1
W4NWIcSj8oI,39317280,39393120,personal tear list for killers of dead,1,2
W4NWIcSj8oI,39349920,39415200,by daylight this was list was huge and,1,1
W4NWIcSj8oI,39504480,39575520,please list down below the killer you,1,1
W4NWIcSj8oI,39638400,39709440,benefits how does this list compare to,1,1
lGUkXviPyGE,138080,254720,two dropdown lists the first one for,1,1
lGUkXviPyGE,303200,401600,theres a dependent dropdown list and,1,1
lGUkXviPyGE,464960,571360,shows a list of vegetables if i go to,1,1
lGUkXviPyGE,571360,674240,shows a list of fruit,1,1
lGUkXviPyGE,674240,752000,going to set up the dropdown lists,1,1
lGUkXviPyGE,752000,831680,entry and the other one is called lists,1,1
lGUkXviPyGE,965600,1076960,dropdown lists and on the other sheet,1,2
lGUkXviPyGE,1005920,1113920,ive got three lists set up so one is,1,2
lGUkXviPyGE,1076960,1157600,called produce lists and ive got fruit,1,1
lGUkXviPyGE,1157600,1248480,fruit list and vegetable list and ive,2,2
lGUkXviPyGE,1248480,1357600,this list the prod use list is our main,2,3
lGUkXviPyGE,1303360,1398400,list so we have two items and its,1,1
lGUkXviPyGE,1398400,1494400,name in this list for each of the,1,1
lGUkXviPyGE,1638240,1748320,each of these lists is going to be,1,1
lGUkXviPyGE,1785264,1929744,anywhere in this list and on the home,1,1
lGUkXviPyGE,1929744,2061760,format that you like my list is b2 to b4,1,1
lGUkXviPyGE,2061760,2175520,ok and theres our formatted list this,1,2
lGUkXviPyGE,2126560,2224784,table has a dropdown list in the header,1,1
lGUkXviPyGE,2446240,2531680,for the fruit and vegetable list so for,1,1
lGUkXviPyGE,2531680,2656000,list format as table,1,1
lGUkXviPyGE,3176480,3283520,oneword name and this list im going to,1,1
lGUkXviPyGE,3492800,3590240,the fruit list a name and it has to be,1,1
lGUkXviPyGE,3590240,3675680,produce list so ill select these four,1,1
lGUkXviPyGE,3836480,3924160,fruit list and im going to do the same,1,1
lGUkXviPyGE,4855024,4973104,and on the settings tab we want a list,1,1
lGUkXviPyGE,4973104,5068624,select list for the source we want to,1,2
lGUkXviPyGE,5025424,5114224,use that produce list that we created if,1,1
lGUkXviPyGE,5777120,5875040,fruit list and if weve chosen vegetable,1,1
lGUkXviPyGE,5924000,6048320,click data validation we want a list and,1,1
lGUkXviPyGE,6320000,6392480,the name of our list is whatever name,1,1
lGUkXviPyGE,6676640,6778880,list so im going to click ok so now it,1,2
lGUkXviPyGE,6730400,6816800,should create a list based on that,1,1
lGUkXviPyGE,6876320,7019360,fruit again it would show the fruit list,1,1
lGUkXviPyGE,7019360,7152320,to show the list of vegetables so this,1,2
lGUkXviPyGE,7076480,7208480,is dependent dropdown list we create a,1,1
lGUkXviPyGE,7208480,7334720,dropdown where the items in that list,1,1
MFOAbpfrJ8g,58544,131024,were going to cover a classic interview question given a linked list how to,1,1
MFOAbpfrJ8g,131024,162720,detect a cycle in the list,1,1
MFOAbpfrJ8g,162720,228944,this is a classic linked list question possibly the most common interview,1,1
MFOAbpfrJ8g,228944,289440,question for linked lists and also demonstrates a really common technique,1,1
MFOAbpfrJ8g,289440,359024,so the question is as follows you have a linked list and you want to figure out,1,1
MFOAbpfrJ8g,359024,426240,if it contains a cycle a cycle means that the linked list actually loops back,1,1
MFOAbpfrJ8g,426240,481440,on itself not necessarily to the beginning of the linked list but,1,1
MFOAbpfrJ8g,481440,559680,somewhere in the linked list so one way of solving it is that you walk through,1,1
MFOAbpfrJ8g,559680,636480,the linked list and you mark each node and if youve seen if you get,1,1
MFOAbpfrJ8g,697920,777120,great technique if you can modify the linked list but if you cant that wont,1,1
MFOAbpfrJ8g,832800,906720,imagine the linked list was like a racetrack and youre driving around it,1,1
MFOAbpfrJ8g,906720,979184,well one way you know that you have a link a loop in the in the list is if youve,1,1
MFOAbpfrJ8g,1331024,1386720,linked list so we can have two pointers moving through the linked list at,2,2
MFOAbpfrJ8g,1554240,1610880,one will one or both of them eventually will get to the end of the linked list,1,1
MFOAbpfrJ8g,2144000,2296160,head of the linked list now we want to move through the linked list so while fast is,2,2
MFOAbpfrJ8g,4984960,5010880,on other linked list questions,1,1
6RlB4wVO2mw,658560,718064,basically that theres a list of,1,1
6RlB4wVO2mw,1852320,1932784,edit list button and the reminder will,1,2
6RlB4wVO2mw,1885440,1963664,be popped down into the list over here,1,1
6RlB4wVO2mw,2079344,2137440,list of reminders to be done in the,1,1
6RlB4wVO2mw,2902064,2948640,your file list over here you might have,1,1
6RlB4wVO2mw,2979344,3031200,list when you type them in the box over,1,1
6RlB4wVO2mw,3087824,3129104,the edge to list button its going to,1,1
6RlB4wVO2mw,3189600,3278400,add one more reminder to the list thats,1,1
6RlB4wVO2mw,3427200,3509264,file name selected in the list below and,1,1
6RlB4wVO2mw,4275840,4386704,and the list because the items on the,1,2
6RlB4wVO2mw,4315184,4425584,list are all according to most urgent or,1,1
6RlB4wVO2mw,4453440,4529760,the list so say for example that one if,1,1
6RlB4wVO2mw,4587840,4654080,little moves at the top of the list and,1,1
6RlB4wVO2mw,4904144,4975184,and also to move items on the list up,1,1
6RlB4wVO2mw,4975184,5046704,into the completed items list so,1,1
6RlB4wVO2mw,5190704,5238704,here which is the list of reminders,1,1
6RlB4wVO2mw,5400000,5466704,items list which is available on the,1,2
6RlB4wVO2mw,5434544,5500800,righthand side of the todo list,1,1
6RlB4wVO2mw,5500800,5595840,see heres the list of active files so,1,1
6RlB4wVO2mw,5702880,5774880,the file list over here youll see that,1,1
6RlB4wVO2mw,5868000,5932320,list say the file settled or for some,1,1
6RlB4wVO2mw,6068624,6150704,reminder list over here so the best,1,1
6RlB4wVO2mw,6322544,6391184,on the list of reminders the one is sort,1,1
6RlB4wVO2mw,6960480,7020960,files really on the file list you simply,1,1
6RlB4wVO2mw,7124160,7196624,list and their top quick it is to create,1,1
6RlB4wVO2mw,7286704,7372160,option on the completed items list as,1,1
AhSvKGTh28Q,70080,152160,making lists in many languages this can,1,2
AhSvKGTh28Q,111840,182400,be tedious create an empty list set up a,1,2
AhSvKGTh28Q,152160,200144,for loop then add the items to the list,1,1
AhSvKGTh28Q,247200,333600,you a tool to simplify this process list,1,2
AhSvKGTh28Q,283184,359024,comprehensions in most cases list,1,2
AhSvKGTh28Q,333600,396960,comprehensions let you construct a list,1,1
AhSvKGTh28Q,533760,610560,of list comprehensions but first lets,1,1
AhSvKGTh28Q,610560,667680,lists are a collection of data,1,1
AhSvKGTh28Q,667680,731040,are separated by comments a list,1,1
AhSvKGTh28Q,731040,797264,brackets but instead of a list of data,1,1
AhSvKGTh28Q,841440,908624,most basic form for a list comprehension,1,1
AhSvKGTh28Q,908624,964800,elements in the list and you follow this,1,1
AhSvKGTh28Q,1150080,1215840,expression will be added to the list,1,1
AhSvKGTh28Q,1244640,1319520,the expression is in the list only if,1,1
AhSvKGTh28Q,1414080,1475520,first example lets create a list of the,1,1
AhSvKGTh28Q,1508144,1598400,list comprehensions to begin you might,1,2
AhSvKGTh28Q,1557600,1626240,create an empty list called squares next,1,1
AhSvKGTh28Q,1661760,1751520,the square of i to the list squares,1,1
AhSvKGTh28Q,1875360,1957440,see that this works print the list,1,1
AhSvKGTh28Q,1957440,2047664,list comprehensions we will call the,1,2
AhSvKGTh28Q,1994384,2082240,list comprehension squares to open with,1,1
AhSvKGTh28Q,2082240,2152800,for each term in the list,1,1
AhSvKGTh28Q,2190240,2277120,list but we only needed one line of code,1,1
AhSvKGTh28Q,2317440,2391360,create a list of remainders when you,1,1
AhSvKGTh28Q,2495520,2599200,mod 5 if you print the list youll see,1,1
AhSvKGTh28Q,2862240,2937120,list comprehension can be complex by the,1,1
AhSvKGTh28Q,3095040,3167040,appear in the list is a complex puzzle,1,1
AhSvKGTh28Q,3205440,3284960,gauss next lets create a list,1,1
AhSvKGTh28Q,3284960,3348480,suppose we have a list of movies and we,1,1
AhSvKGTh28Q,3384480,3449760,this with and without list,1,2
AhSvKGTh28Q,3406560,3484320,comprehensions if you are not using list,1,1
AhSvKGTh28Q,3484320,3576960,empty list next loop over the list of,2,2
AhSvKGTh28Q,3647520,3736320,list print the list to make sure that it,2,2
AhSvKGTh28Q,3736320,3802560,done in a single line with a list,1,1
AhSvKGTh28Q,3802560,3897120,appear on our list is simply the title,1,1
AhSvKGTh28Q,4048160,4120320,suppose our list of movies is a list of,2,2
AhSvKGTh28Q,4166400,4217760,if we want a list of the titles of all,1,1
AhSvKGTh28Q,4234560,4318080,how would you do this using list,1,1
AhSvKGTh28Q,4318080,4385280,list to only contain the titles but this,1,1
AhSvKGTh28Q,4471680,4549440,clause on the year if you print the list,1,1
AhSvKGTh28Q,4588320,4669920,the year was not included in the list,1,1
AhSvKGTh28Q,4709760,4759200,list to represent a vector,1,1
AhSvKGTh28Q,5055360,5114400,python if you add two lists it,1,1
AhSvKGTh28Q,5171520,5251680,add 2 4 6 and 1 3 you get the list 2 4 6,1,1
AhSvKGTh28Q,5251680,5352480,so 4 times v is just a list containing 4,1,1
AhSvKGTh28Q,5393760,5458080,list comprehension just make a list,2,2
AhSvKGTh28Q,5554400,5633280,for our final example lets use list,1,1
AhSvKGTh28Q,6050400,6162240,pairs 1 x 1 y 3 x  3 y lets use list,1,1
AhSvKGTh28Q,6162240,6267360,product of two sets let a be the list of,1,1
AhSvKGTh28Q,6208320,6308624,odd integers 1 3 5  7 let b be the list,1,1
AhSvKGTh28Q,6356320,6443184,a list comprehension where each term is,1,1
AhSvKGTh28Q,6521920,6594400,product you can see the list contains,1,1
AhSvKGTh28Q,6695520,6774880,with list comprehensions you can build,1,1
AhSvKGTh28Q,6740320,6813760,complex lists using a single line of,1,1
AhSvKGTh28Q,6859840,6930880,please append yourself to our list of,1,1
AhSvKGTh28Q,6963520,7076144,to add you to our list of patrons now go,1,1
UK9Pumxw4sQ,2321264,2400000,box or for a dropdown list and thats,1,1
UK9Pumxw4sQ,3363824,3457920,this dropdown list well in this case i,1,1
UK9Pumxw4sQ,3787184,3864480,list now go ahead and click next,1,1
UK9Pumxw4sQ,4734704,4825920,dropdown list well we are going to use,1,1
UK9Pumxw4sQ,5602080,5697584,now have a drop down list and im going,1,1
UK9Pumxw4sQ,5886704,5977440,dropdown list here so i can click this,1,1
UK9Pumxw4sQ,6556320,6653280,correct customer id from the list and it,1,1
UK9Pumxw4sQ,7748640,7827360,down list same thing its a synonym for,1,1
UK9Pumxw4sQ,8076960,8159040,name and then next youll see the list,1,1
UK9Pumxw4sQ,8295360,8402400,products table in the drop down list in,1,1
UK9Pumxw4sQ,9011040,9134880,item clicking the drop down list again,1,1
UK9Pumxw4sQ,9577440,9658560,dropdown list for that so again when i,1,1
UK9Pumxw4sQ,9707040,9790880,value from that list,1,1
hBE_W47rxEU,215040,306720,their todo list manager so today i want,1,1
hBE_W47rxEU,419024,521760,to create a todo list in keep is by,1,2
hBE_W47rxEU,521760,612944,select new list we are given a new list,2,2
hBE_W47rxEU,743504,833264,lists i have one titled todo list work,2,3
hBE_W47rxEU,780944,864480,and another titled todo lists personal,1,1
hBE_W47rxEU,1504320,1583024,returned to your master list up above,1,1
hBE_W47rxEU,1583024,1661760,of these lists as possible you can go,1,1
hBE_W47rxEU,1756320,1830240,you can create a todo list within,1,1
hBE_W47rxEU,2472000,2564640,my notes just in one unmanageable list,1,1
hBE_W47rxEU,4978080,5060160,list in the morning for example and then,1,1
hBE_W47rxEU,5214240,5305920,google keep as a todo list manager,1,1
hBE_W47rxEU,5415840,5492640,more granular you can have a todo list,1,1
hBE_W47rxEU,5520000,5596320,doing today you can even have a list,1,1
hBE_W47rxEU,5596320,5653440,separate list for things that you want,1,1
hBE_W47rxEU,5943840,6027360,multiple lists here were viewing my,1,2
hBE_W47rxEU,5974560,6082080,personal list and here you are using or,1,2
hBE_W47rxEU,6027360,6126240,looking at my work list so id love to,1,1
hBE_W47rxEU,6126240,6233600,keep as a todo list before if so how,1,1
cOOrdL_JuF0,4640,83040,were using google sheets and were going to create a todo list were,1,1
cOOrdL_JuF0,2882240,2922560,worked so thats your interactive todo list,1,1
3DVjpwIDSpE,9154080,9221760,home screen you can access a list view,1,1
HMK4P_jx0y8,105104,189120,a select list that is a dropdown list,2,2
HMK4P_jx0y8,189120,273600,one of the select list option selected,1,1
HMK4P_jx0y8,273600,336960,the select list working with a select,1,2
HMK4P_jx0y8,309600,385440,list is similar to working with the,1,1
HMK4P_jx0y8,465584,572160,department dropdown list with these,1,1
HMK4P_jx0y8,1012800,1149600,label and for our drop down list we want,1,1
HMK4P_jx0y8,1149600,1226400,select list so instead of an input,1,1
HMK4P_jx0y8,2322240,2393280,empty dropdown list notice we have our,1,2
HMK4P_jx0y8,2369760,2454240,department dropdown list right here,1,1
HMK4P_jx0y8,2454240,2533440,list receives focus and if we drop this,1,2
HMK4P_jx0y8,2500320,2578080,list down we dont have any options here,1,1
HMK4P_jx0y8,3486720,3562560,we drop this list down we see all over,1,1
HMK4P_jx0y8,3827520,3912480,list options within the html in our next,1,1
HMK4P_jx0y8,3912480,3998880,select list options from the component,1,1
HMK4P_jx0y8,5737440,5807520,department dropdown list disabled,1,2
HMK4P_jx0y8,5771520,5842080,because this dropdown list is disabled,1,1
HMK4P_jx0y8,6009600,6091680,form we dont want the select list to be,1,1
HMK4P_jx0y8,6464960,6571360,department select list thank you for,1,1
Qq5Itf5Tg-U,27840,117440,mla style list of works cited a vidcast lecture brought to you by derek sherman in,1,1
XKbSPL-sTUo,12524160,12591360,even that bucket list,1,1
pBrz9HmjFOs,20160,78720,the linked list data structure but were,1,1
pBrz9HmjFOs,78720,144944,representing a contact list so the type,1,2
pBrz9HmjFOs,110880,187200,of contact list you would find in your,1,2
pBrz9HmjFOs,144944,216480,cell phone has just a list of names and,1,1
pBrz9HmjFOs,286080,364304,contact list were only going to keep,1,1
pBrz9HmjFOs,364304,419024,instead of using a linked list which is,1,1
pBrz9HmjFOs,1096320,1173120,typically contacts lists will either be,1,1
pBrz9HmjFOs,3140784,3220480,is what we call the link list so let me,1,1
pBrz9HmjFOs,3276160,3349104,structure to represent our contact list,1,1
pBrz9HmjFOs,3385104,3460960,our linked list so this linked list data,2,2
pBrz9HmjFOs,3908784,3983680,this same exact contact list we had down,1,1
pBrz9HmjFOs,3983680,4047520,represent it with a linked list now the,1,1
pBrz9HmjFOs,4110080,4183040,lists is that we have whats called a,1,1
